count,compound,lattice_system_relax,spacegroup_relax,volume_cell,spin_cell,mag_field,mag_sites
3752,Cu2H12O10Sr2,monoclinic,13,261.994,2.00058,0.088991026,0
3753,Cu5H4O12V2,triclinic,2,238.835,4.99927,0.243944067,0
3754,Cu2Hf10Sb6,hexagonal,193,366.161,0.0004479,1.42558E-05,0
3755,Cu2I4O12,monoclinic,11,270.704,2.00261,0.086215102,0
3756,Cu2I4O12,monoclinic,4,273.321,2.00318,0.085413912,0
3757,Cu2In1Mn1,cubic,225,62.6893,4.42078,0.821839708,0
3758,Cu2In1Mn1,cubic,225,62.6779,4.42057,0.821950139,0
3759,Cu2In1Mn1,cubic,225,62.6779,4.42057,0.821950139,0
3760,Cu2In1Mn1,cubic,225,62.721,4.42131,0.821522819,0
3761,Cu8In2Mn2,hexagonal,186,172.715,8.9228,0.602077975,0
3762,Cu2In1Nd1,cubic,225,82.8663,3.74524,0.526724287,0
3763,Cu2In1Nd1,cubic,225,81.3517,3.7246,0.533573982,0
3764,Cu3In3Nd3,hexagonal,189,205.354,10.1804,0.57775447,0
3765,Cu3In3Nd3,hexagonal,189,205.883,10.188,0.57670018,0
3766,Cu3In3Nd3,hexagonal,189,205.678,10.1778,0.576697024,0
3767,Cu1In1O2,rhombohedral,166,56.0852,0.0001155,2.40002E-05,0
3768,Cu1In1O2,rhombohedral,166,56.0852,0.0001155,2.40002E-05,0
3769,Cu4In4O20P4,orthorhombic,62,388.832,4.00173,0.119940933,0
3770,Cu2In1Pr1,cubic,225,77.5604,1.96337,0.295014763,0
3771,Cu2In1Pr1,cubic,225,77.6348,1.92035,0.288274077,0
3772,Cu3In3Pr3,hexagonal,189,207.503,7.95049,0.446530526,0
3773,Cu1In1Ta2Te4,tetragonal,121,273.716,3.99992,0.170307102,0
3774,Cu2In1Ti1,cubic,225,62.0459,0.025282,0.004748757,0
3775,Cu2In1Ti1,cubic,225,61.8759,0.025493,0.004801546,0
3776,Cu2K2Na2O20Si8,triclinic,2,478.849,2.00362,0.048763898,0
3777,Cu2K2Nd4S8,orthorhombic,63,401.092,11.9999,0.348670549,0
3778,Cu4K6O8,orthorhombic,63,308.911,1.99977,0.075444627,0
3779,Cu2K4O24P8,monoclinic,9,546.333,2.00466,0.042762681,0
3780,Cu2K4O24P8,monoclinic,9,547.064,2.00473,0.042707032,0
3781,Cu2K4O24P8,monoclinic,9,546.869,2.0047,0.042721621,0
3782,Cu2K4O24P8,monoclinic,9,544.398,2.00452,0.042911679,0
3783,Cu3K2O12Se4,triclinic,2,330.802,3.00509,0.105869532,0
3784,Cu1K6O8Si2,triclinic,2,300.841,0.998105,0.038665252,0
3785,Cu4K4O36Ta12,orthorhombic,53,713.82,3.9795,0.064971282,0
3786,Cu10K2O26V6,triclinic,2,551.875,9.99568,0.211083002,0
3787,Cu2K2S6U2,orthorhombic,63,295.007,3.99984,0.158012679,0
3788,Cu2K2Se6U2,orthorhombic,63,332.163,4.00003,0.14034393,0
3789,Cu6La4Mn1S10,triclinic,2,417.065,5.00371,0.139820234,0
3790,Cu4La4O10,orthorhombic,55,233.82,2.58961,0.129072685,0
3791,Cu4La4O10,orthorhombic,55,232.724,2.4719,0.123785953,0
3792,Cu4La8O16,tetragonal,139,390.889,2.41104,0.071884061,0
3793,Cu4La4O10,orthorhombic,55,233.834,2.59628,0.129397387,0
3794,Cu4La8O16,orthorhombic,64,390.666,2.39713,0.071510137,0
3795,Cu4La8O16,orthorhombic,64,390.787,2.41502,0.072021517,0
3796,Cu2La4O8,tetragonal,139,195.075,1.20906,0.072231707,0
3797,Cu1La2O4,tetragonal,139,97.659,0.5975,0.071302913,0
3798,Cu1La2O4,tetragonal,139,97.4833,0.594209,0.071037986,0
3799,Cu1La2O4,tetragonal,139,97.7924,0.600828,0.071602255,0
3800,Cu2La4O8,orthorhombic,64,198.462,1.29977,0.076325698,0
3801,Cu2La4O8,orthorhombic,64,197.528,1.28742,0.075957948,0
3802,Cu12La12O30,monoclinic,15,724.387,10.1288,0.162955486,0
3803,Cu3La1O12Ru4,cubic,204,219.816,9.99987,0.530171883,0
3804,Cu2La1Si2,tetragonal,139,86.8232,0.0002107,2.8282E-05,0
3805,Cu8Li4O8,orthorhombic,62,206.923,4.00035,0.225305017,0
3806,Cu16Li8O16,tetragonal,137,413.35,8.00539,0.225707604,0
3807,Cu1Li2O2,orthorhombic,71,50.7877,0.999907,0.229447168,0
3808,Cu1Li2O2,orthorhombic,71,50.723,0.999914,0.229741449,0
3809,Cu1Li2O2,orthorhombic,71,50.597,0.999907,0.230311954,0
3810,Cu1Li2O2,orthorhombic,71,50.6697,0.999908,0.229981736,0
3811,Cu1Li2O2,orthorhombic,71,50.5363,0.999895,0.230585818,0
3812,Cu1Li2O2,orthorhombic,71,50.6238,0.999907,0.230190028,0
3813,Cu2Li3O4,monoclinic,12,90.5307,0.998404,0.12852632,0
3814,Cu1Li2O2,monoclinic,12,47.061,1.00006,0.247654683,0
3815,Cu4Li4O36P12,orthorhombic,19,642.081,4.0131,0.072840313,0
3816,Cu2Li4O14P4,monoclinic,15,304.633,1.99963,0.076498749,0
3817,Cu5Li2O14Si4,triclinic,2,281.114,5.00081,0.207319197,0
3818,Cu2Li2O6Te1,monoclinic,12,122.041,2.00042,0.191028018,0
3819,Cu4Li4O16V4,orthorhombic,74,296.074,1.99977,0.07871571,0
3820,Cu2Li2O8V2,orthorhombic,74,147.54,2.00007,0.157985437,0
3821,Cu2Li2O8V2,orthorhombic,74,147.851,2.00006,0.157652331,0
3822,Cu2Li2O8V2,orthorhombic,74,148.355,2.00007,0.157117531,0
3823,Cu1Li2O8W2,triclinic,2,145.229,1.00045,0.080283016,0
3824,Cu4Mg2Nd4,tetragonal,127,237.293,13.9664,0.685932195,0
3825,Cu18Mg4Nd2,hexagonal,194,360.453,6.58426,0.212882502,0
3826,Cu4Mg2O6,orthorhombic,59,123.014,4.00103,0.379052099,0
3827,Cu8Mg4O32V8,monoclinic,14,643.663,8.00569,0.144951216,0
3828,Cu1Mn3N1,cubic,221,68.4763,11.647,1.982236314,0
3829,Cu1Mn3N1,cubic,221,103.672,12.9668,1.45764905,0
3830,Cu2Mn4O8,cubic,227,154.477,14.0052,1.056591535,0
3831,Cu2Mn4O8,cubic,227,154.6,14.0052,1.055750909,0
3832,Cu2Mn4O8,cubic,227,154.501,14.0053,1.056434948,0
3833,Cu1Mn1O2,monoclinic,12,48.628,3.99838,0.958251035,0
3834,Cu2Mn3O8,monoclinic,12,138.794,9.21778,0.773993449,0
3835,Cu1Mn1O2,monoclinic,12,48.4764,3.99848,0.961271809,0
3836,Cu3Mn4O12Pr1,cubic,204,207.153,5.9792,0.336382576,0
3837,Cu2Mn2O6S2Sr4,tetragonal,129,244.728,8.03786,0.382770461,0
3838,Cu2Mn1O2S2Sr2,tetragonal,139,150.05,4.93082,0.382970029,0
3839,Cu3Mn4O12Th1,cubic,204,211.86,11.0011,0.605158006,0
3840,Cu2Mn2O8V2,orthorhombic,63,169.539,9.99913,0.687344143,0
3841,Cu3Mn4O12Y1,cubic,204,200.041,10.0023,0.582723453,0
3842,Cu3Mn4O12Y1,cubic,204,200.031,10.0023,0.582752585,0
3843,Cu4Mn4P4,orthorhombic,62,179.291,19.6374,1.276459781,0
3844,Cu4Mn2S8Si2,orthorhombic,31,306.54,10.0005,0.380203578,0
3845,Cu4Mn2S8Si2,orthorhombic,31,306.503,10.0005,0.380249475,0
3846,Cu2Mn1S4Sn1,tetragonal,121,172.024,4.99655,0.338503243,0
3847,Cu2Mn1S4Sn1,tetragonal,121,171.982,4.99656,0.338586587,0
3848,Cu2Mn1S4Sn1,tetragonal,121,171.643,5.00006,0.339492948,0
3849,Cu2Mn1S4Sn1,tetragonal,121,171.691,4.99647,0.339154351,0
3850,Cu2Mn1S4Sn1,tetragonal,121,171.733,4.99651,0.33907412,0
3851,Cu1Mn1Sb1,cubic,216,60.4497,4.94422,0.953202726,0
3852,Cu2Mn1Sb1,cubic,225,66.9177,4.56264,0.794615142,0
3853,Cu1Mn1Sb1,cubic,216,60.3041,4.94208,0.955090597,0
3854,Cu1Mn1Sb1,cubic,216,60.3041,4.94208,0.955090597,0
3855,Cu1Mn1Sb1,cubic,216,60.0226,4.93787,0.95875245,0
3856,Cu1Mn1Sb1,cubic,216,60.3041,4.94208,0.955090597,0
3857,Cu1Mn1Sb1,cubic,216,60.2931,4.94192,0.955233919,0
3858,Cu1Mn2Sb1,cubic,216,75.9533,9.16137,1.405708963,0
3859,Cu1Mn1Sb1,cubic,216,60.3045,4.94209,0.955086195,0
3860,Cu4Mn2Se8Si2,orthorhombic,31,363.088,10.0005,0.320989966,0
3861,Cu2Mn1Se4Sn1,tetragonal,121,199.959,4.99559,0.291157157,0
3862,Cu2Mn1Se4Sn1,tetragonal,121,199.972,4.99561,0.291139395,0
3863,Cu2Mn1Se4Sn1,tetragonal,121,200.209,4.99548,0.290787187,0
3864,Cu2Mn1Sn1,cubic,225,65.2668,4.46991,0.798156578,0
3865,Cu4Mn1Sn1,cubic,216,88.6481,4.88228,0.641851986,0
3866,Cu2Mn1Sn1,cubic,225,65.1795,4.46847,0.798968138,0
3867,Cu2Mn1Sn1,cubic,225,65.2462,4.46957,0.798347848,0
3868,Cu2Mn1Sn1,cubic,225,65.4787,4.47351,0.796214354,0
3869,Cu2Mn1Sn1,cubic,225,65.4795,4.47353,0.796208186,0
3870,Cu2Mn1Sn1,cubic,225,65.4794,4.47353,0.796209402,0
3871,Cu2Mn1Sn1,cubic,225,65.4791,4.47353,0.796213049,0
3872,Cu2Mn1Sn1,cubic,225,65.466,4.47329,0.79632965,0
3873,Cu2Mn1Sn1,cubic,225,65.2668,4.46991,0.798156578,0
3874,Cu12Mo8O36,orthorhombic,62,803.685,12.0093,0.174145986,0
3875,Cu6Mo6O24,triclinic,2,541.173,6.00573,0.129333587,0
3876,Cu6Mo6O24,triclinic,2,541.699,6.00538,0.129200471,0
3877,Cu6Mo6O24,triclinic,2,544.125,6.00559,0.128628924,0
3878,Cu8Mo4O28Se4,monoclinic,14,631.781,7.99954,0.147563889,0
3879,Cu4N24,orthorhombic,62,391.678,4.00141,0.1190599,0
3880,Cu2N6,tetragonal,140,192.457,2.13E-05,1.28982E-06,0
3881,Cu1N1Ni3,cubic,221,51.1627,1.25127,0.285022546,0
3882,Cu4N8O24,orthorhombic,31,495.646,3.99958,0.094042555,0
3883,Cu2N8O20,monoclinic,11,386.962,2.00214,0.060298674,0
3884,Cu8Na4O8,orthorhombic,62,246.06,4.00767,0.189815893,0
3885,Cu8Na4O8,orthorhombic,62,246.096,4.00374,0.189602016,0
3886,Cu2Na4O4,monoclinic,11,129.923,1.99996,0.179397715,0
3887,Cu1Na1O2,monoclinic,12,48.1456,1.19E-05,2.88053E-06,0
3888,Cu5Na8O10,monoclinic,8,312.711,3.00259,0.111901141,0
3889,Cu4Na4O16P4,orthorhombic,19,350.589,4.00238,0.133045954,0
3890,Cu2Na4O14P4,monoclinic,15,319.087,2.00327,0.073166455,0
3891,Cu2Na4O14P4,monoclinic,15,319.284,2.00335,0.073124231,0
3892,Cu2Na4O24P8,monoclinic,15,507.031,2.00067,0.045985677,0
3893,Cu3Na1O12Ru4,cubic,204,211.123,11.9965,0.662217492,0
3894,Cu3Na1O12Ru4,cubic,204,213.368,11.9967,0.655260744,0
3895,Cu2Na3O6Sb1,monoclinic,12,139.885,2.00073,0.166685943,0
3896,Cu2Na2O11Si4,triclinic,2,269.237,2.003,0.086701746,0
3897,Cu5Na2O14Si4,triclinic,2,308.902,5.0025,0.188733075,0
3898,Cu2Na4O20Si8,triclinic,2,447.814,2.00372,0.052146001,0
3899,Cu2Na2O6Te1,monoclinic,12,140.369,1.99951,0.16600991,0
3900,Cu4Nb8O24,orthorhombic,60,419.562,4.00931,0.111366643,0
3901,Cu4Nb8O24,monoclinic,14,424.054,4.00923,0.110184739,0
3902,Cu4Nb8O24,monoclinic,14,420.497,4.00807,0.111084646,0
3903,Cu24Nd4,orthorhombic,62,418.786,12.658,0.352252898,0
3904,Cu4Nd4,orthorhombic,62,190.655,13.3323,0.814964172,0
3905,Cu4Nd4,orthorhombic,62,190.953,13.5392,0.826319794,0
3906,Cu24Nd4,orthorhombic,62,418.917,12.6596,0.352187256,0
3907,Cu24Nd4,monoclinic,14,419.053,12.6437,0.351630766,0
3908,Cu24Nd4,monoclinic,14,417.955,12.6433,0.352543374,0
3909,Cu5Nd1,hexagonal,191,93.973,3.44575,0.427328946,0
3910,Cu5Nd1,hexagonal,191,93.4129,3.43772,0.428889372,0
3911,Cu5Nd1,hexagonal,191,93.9492,3.44586,0.427450846,0
3912,Cu5Nd1,hexagonal,191,93.6493,3.44091,0.428203701,0
3913,Cu5Nd1,hexagonal,191,93.423,3.44401,0.429627659,0
3914,Cu5Nd1,hexagonal,191,93.9492,3.44586,0.427450846,0
3915,Cu5Nd1,hexagonal,191,93.3149,3.44116,0.429769419,0
3916,Cu5Nd1,hexagonal,191,94.0419,3.44433,0.426839889,0
3917,Cu5Nd1,hexagonal,191,93.6347,3.44149,0.428342658,0
3918,Cu4Nd2,orthorhombic,74,115.696,6.56834,0.661635683,0
3919,Cu4Nd2,orthorhombic,74,116.487,7.72298,0.772661171,0
3920,Cu1Nd2O4,tetragonal,139,92.5109,6.56319,0.826806171,0
3921,Cu1Nd2O4,tetragonal,139,98.1326,6.05224,0.718760951,0
3922,Cu1Nd2O4,tetragonal,139,98.1701,6.04889,0.718088699,0
3923,Cu1Nd2O4,tetragonal,139,98.3032,6.04635,0.7168153,0
3924,Cu1Nd2O4,tetragonal,139,98.1337,6.05164,0.718681639,0
3925,Cu1Nd2O4,tetragonal,139,98.1327,6.05157,0.71868065,0
3926,Cu1Nd2O4,tetragonal,139,98.1712,6.04943,0.718144758,0
3927,Cu1Nd2O4,tetragonal,139,98.0969,6.05405,0.719237559,0
3928,Cu1Nd2O4,tetragonal,139,98.1752,6.04609,0.717719013,0
3929,Cu1Nd2O4,tetragonal,139,98.3942,6.03463,0.714764191,0
3930,Cu1Nd2O4,tetragonal,139,98.4375,6.0456,0.715748542,0
3931,Cu1Nd2O4,tetragonal,139,98.3567,6.04371,0.716112586,0
3932,Cu1Nd2O4,tetragonal,139,98.4298,6.04555,0.715798614,0
3933,Cu1Nd2O4,tetragonal,139,98.3177,6.04165,0.716152464,0
3934,Cu1Nd2O4,tetragonal,139,98.169,6.04975,0.71819884,0
3935,Cu1Nd2O4,tetragonal,139,98.1788,6.04763,0.7178755,0
3936,Cu1Nd2O4,tetragonal,139,98.158,6.04933,0.718229459,0
3937,Cu1Nd2O4,tetragonal,139,98.179,6.04987,0.718139933,0
3938,Cu1Nd2O4,tetragonal,139,98.0992,6.05501,0.719334744,0
3939,Cu1Nd2O4,tetragonal,139,98.4317,6.03337,0.714342702,0
3940,Cu1Nd2O4,tetragonal,139,98.4351,6.04553,0.715757706,0
3941,Cu1Nd2O4,tetragonal,139,98.4277,6.04496,0.715744028,0
3942,Cu1Nd1O2,rhombohedral,166,70.4162,3,0.496512639,0
3943,Cu1Nd1O2,rhombohedral,166,70.4744,3,0.496102603,0
3944,Cu2Nd4O8,orthorhombic,64,190.389,13.294,0.813758354,0
3945,Cu3Nd1O12Ru4,cubic,204,218.019,13,0.694913338,0
3946,Cu3Nd1O12Ru4,cubic,204,217.947,13,0.695142906,0
3947,Cu2Nd2O2S2,tetragonal,129,133.233,6.00103,0.524923033,0
3948,Cu2Nd2O2Te2,tetragonal,129,166.154,6.27677,0.440257793,0
3949,Cu1Nd1O8W2,triclinic,1,170.302,3.00008,0.205302731,0
3950,Cu2Nd4Rb2S8,orthorhombic,63,411.141,11.9995,0.340137097,0
3951,Cu4Nd4S8,monoclinic,14,322.564,11.9991,0.433525268,0
3952,Cu2Nd6S14Si2,hexagonal,173,523.7,18.0001,0.400565907,0
3953,Cu2Nd6S14Si2,hexagonal,173,523.419,18.0005,0.400789859,0
3954,Cu2Nd6S14Sn2,hexagonal,173,550.945,17.9977,0.380706596,0
3955,Cu2Nd6S14Sn2,hexagonal,173,552.679,17.9998,0.379556432,0
3956,Cu2Nd2Sb4,tetragonal,129,193.607,6.149,0.370139195,0
3957,Cu2Nd2Sb4,tetragonal,129,194.457,6.13821,0.367874597,0
3958,Cu6Nd6Sb8,cubic,220,469.256,17.9918,0.446834213,0
3959,Cu6Nd6Sb8,cubic,220,469.513,18,0.446793166,0
3960,Cu4Nd4Se8,monoclinic,14,364.228,12.0003,0.383972757,0
3961,Cu4Nd4Se8,monoclinic,14,365.722,12.0001,0.382397829,0
3962,Cu2Nd6Se14Si2,hexagonal,173,600.804,18.0002,0.349161342,0
3963,Cu2Nd6Se14Si2,hexagonal,173,598.757,18.0003,0.350356983,0
3964,Cu2Nd6Se14Sn2,hexagonal,173,626.114,18.0447,0.335875163,0
3965,Cu2Nd1Si2,tetragonal,139,82.8201,3.09362,0.435324244,0
3966,Cu2Nd1Si2,tetragonal,139,83.2392,3.08566,0.43201797,0
3967,Cu2Nd1Si2,tetragonal,139,83.0655,3.08691,0.433096748,0
3968,Cu2Nd2Si2,hexagonal,194,122.234,6.13762,0.585180184,0
3969,Cu18Nd2Sn8,tetragonal,140,481.398,7.17178,0.173621824,0
3970,Cu2Nd2Sn2,hexagonal,194,145.562,6.70669,0.536959904,0
3971,Cu2Nd2Sn2,hexagonal,186,144.1,6.10933,0.494095891,0
3972,Cu2Nd2Sn2,hexagonal,186,143.952,6.13265,0.49649184,0
3973,Cu2Nd2Sn2,hexagonal,194,144.35,6.20548,0.501002889,0
3974,Cu4Ni1S7Si2,monoclinic,5,252.453,1.99754,0.092213942,0
3975,Cu1O2,orthorhombic,47,66.9388,0.862405,0.15014642,0
3976,Cu8O6,tetragonal,141,171.257,3.99973,0.272184871,0
3977,Cu8O6,tetragonal,141,171.332,3.99566,0.271788877,0
3978,Cu1O2,orthorhombic,69,84.7414,0.999766,0.137494196,0
3979,Cu1O2,orthorhombic,69,88.9126,0.999374,0.130992483,0
3980,Cu2O2,monoclinic,15,42.9278,1.99,0.540251626,0
3981,Cu2O2,monoclinic,15,42.8115,1.99363,0.542707413,0
3982,Cu2O2,monoclinic,15,43.9571,1.97196,0.522818211,0
3983,Cu2O2,monoclinic,15,43.6978,1.9718,0.52587791,0
3984,Cu2O2,monoclinic,15,44.2467,1.96675,0.518024036,0
3985,Cu2O2,monoclinic,15,44.4746,1.96494,0.514895245,0
3986,Cu2O2,monoclinic,15,43.9567,1.97198,0.522828271,0
3987,Cu2O2,monoclinic,15,43.7412,1.97348,0.525803744,0
3988,Cu16O36P8,orthorhombic,62,704.296,16.0123,0.26495989,0
3989,Cu8O16P4,triclinic,2,337.631,4.00389,0.13820427,0
3990,Cu8O18P4,triclinic,2,349.568,8.00708,0.266946442,0
3991,Cu5O10P2,triclinic,2,201.986,5.00454,0.28875169,0
3992,Cu8O18P4,triclinic,2,349.698,8.00712,0.266848538,0
3993,Cu4O14P4,monoclinic,15,252.143,4.00859,0.18527907,0
3994,Cu2O7P2,monoclinic,12,124.684,2.00002,0.186941297,0
3995,Cu4O14P4,monoclinic,15,252.361,4.00863,0.185120865,0
3996,Cu4O14P4,monoclinic,15,252.957,4.00853,0.184680089,0
3997,Cu4O14P4,monoclinic,15,253.058,4.0085,0.184604998,0
3998,Cu6O28P8Rb4,monoclinic,14,649.123,5.99612,0.107652707,0
3999,Cu6O32P8Sr6,monoclinic,14,709.316,6.00212,0.098615812,0
4000,Cu6O32P8Sr6,monoclinic,15,709.787,5.99942,0.098506041,0
4001,Cu1O8P2Sr2,monoclinic,12,191.042,0.999118,0.060949418,0
4002,Cu2O2P2U2,tetragonal,129,122.348,4.01022,0.381990852,0
4003,Cu2O2P2U2,tetragonal,129,122.348,4.0101,0.381979422,0
4004,Cu2O2P2U2,tetragonal,129,122.354,4.01018,0.38196831,0
4005,Cu2O10P2U1,monoclinic,12,203.886,1.99888,0.11425651,0
4006,Cu2O18P4Zn6,monoclinic,12,331.368,2.00947,0.070672849,0
4007,Cu1O4Pr2,tetragonal,139,96.3408,3.51827,0.425598957,0
4008,Cu1O4Pr2,tetragonal,139,96.5681,3.51934,0.424726323,0
4009,Cu1O4Pr2,tetragonal,139,92.7154,3.49556,0.439386312,0
4010,Cu1O4Pr2,tetragonal,139,96.5517,3.52041,0.424927619,0
4011,Cu1O4Pr2,tetragonal,139,96.302,3.52232,0.42626055,0
4012,Cu1O4Pr2,tetragonal,139,96.5517,3.52041,0.424927619,0
4013,Cu1O4Pr2,tetragonal,139,96.6785,3.52228,0.42459572,0
4014,Cu1O4Pr2,tetragonal,139,96.5933,3.52076,0.424786843,0
4015,Cu1O4Pr2,tetragonal,139,96.1069,3.53509,0.428674396,0
4016,Cu1O4Pr2,tetragonal,139,96.3042,3.52226,0.426243551,0
4017,Cu1O4Pr2,tetragonal,139,95.9917,3.53523,0.429205847,0
4018,Cu1O2Pr1,rhombohedral,166,71.3897,2.00093,0.326646476,0
4019,Cu1O2Pr1,rhombohedral,166,71.333,2.00121,0.326951861,0
4020,Cu2O8Pr4,orthorhombic,64,190.904,8.02961,0.490186179,0
4021,Cu2O2Pr2S2,tetragonal,129,134.308,3.99978,0.347069029,0
4022,Cu2O2Pr2S2,tetragonal,129,133.972,4.00004,0.347962091,0
4023,Cu1O7Rb4Si2,triclinic,2,270.059,0.997456,0.043044407,0
4024,Cu2O8Rh4,tetragonal,141,157.83,2.0002,0.147694902,0
4025,Cu2O8Rh4,tetragonal,141,157.836,2.00022,0.147690764,0
4026,Cu2O8Rh4,cubic,227,160.36,1.99389,0.144906139,0
4027,Cu2O12Rh2Sr6,monoclinic,15,310.984,4.00117,0.14994452,0
4028,Cu3O12Ru4Sr1,cubic,204,217.353,10.9998,0.589794595,0
4029,Cu4O16S4,orthorhombic,62,280.948,4.01659,0.166614654,0
4030,Cu4O16S4,orthorhombic,62,281.518,4.01673,0.166283099,0
4031,Cu4O16S4,orthorhombic,62,281.607,4.01661,0.16622558,0
4032,Cu4O16S4,orthorhombic,62,281.003,4.01642,0.166574993,0
4033,Cu4O10S2,monoclinic,12,197.53,4.00202,0.236117311,0
4034,Cu4O10S2,monoclinic,12,197.125,4.00206,0.236604787,0
4035,Cu4O10S2,monoclinic,12,197.443,4.00207,0.236224304,0
4036,Cu2O12Sb4,tetragonal,136,211.638,2.00003,0.110134783,0
4037,Cu4O12Se4,orthorhombic,62,246.124,3.9998,0.189393884,0
4038,Cu8O24Se8,orthorhombic,61,579.528,8.002,0.160918421,0
4039,Cu4O12Se4,orthorhombic,62,243.577,4.00054,0.191409716,0
4040,Cu4O12Se4,orthorhombic,62,246.462,3.9998,0.189134147,0
4041,Cu8O16Se4,monoclinic,14,443.541,8.00501,0.210334128,0
4042,Cu6O18Se6,triclinic,2,421.457,5.9992,0.165890573,0
4043,Cu16O32Se8,cubic,198,741.034,16.0257,0.252034801,0
4044,Cu2O8Se2,orthorhombic,63,151.571,2.00348,0.154046038,0
4045,Cu2O10Se4,monoclinic,15,242.172,2.00621,0.096545959,0
4046,Cu2O10Se4,monoclinic,15,239.548,2.00589,0.097587952,0
4047,Cu2O18Se6Sr4,triclinic,2,469.545,2.00248,0.049701856,0
4048,Cu2O12Se4Sr2,monoclinic,15,322.301,2.00104,0.072356201,0
4049,Cu6O18Si6,rhombohedral,148,480.691,6.00045,0.145478719,0
4050,Cu6O18Si6,rhombohedral,148,480.331,6.0004,0.14558654,0
4051,Cu2O14Si4Sr4,tetragonal,113,343.389,2.00051,0.067894718,0
4052,Cu4O40Si16Sr4,tetragonal,130,881.893,4.00017,0.052862073,0
4053,Cu3O12Sn4Sr1,cubic,204,245.304,3.00029,0.142541145,0
4054,Cu4O6Sr2,orthorhombic,59,162.335,2.45035,0.175912862,0
4055,Cu4O6Sr2,orthorhombic,59,162.784,2.38891,0.171028982,0
4056,Cu3O5Sr2,orthorhombic,71,127.668,1.77713,0.162225373,0
4057,Cu2O4Sr2,orthorhombic,63,117.649,1.95662,0.193820579,0
4058,Cu3O5Sr2,orthorhombic,65,135.83,0.702335,0.060260156,0
4059,Cu2O3Sr1,orthorhombic,65,81.8956,1.1806,0.168005635,0
4060,Cu2O3Sr1,orthorhombic,65,82.0131,1.18507,0.168400127,0
4061,Cu2O3Sr1,orthorhombic,65,81.5937,1.17573,0.167931672,0
4062,Cu1O6Sr2Te1,tetragonal,87,130.154,1.0005,0.08958622,0
4063,Cu1O6Sr2Te1,tetragonal,87,129.961,1.00055,0.089723745,0
4064,Cu4O28Sr4V8,orthorhombic,62,612.621,4.00312,0.076153237,0
4065,Cu4O28Sr4V8,orthorhombic,62,612.264,4.00325,0.076200115,0
4066,Cu1O6Sr2W1,tetragonal,87,128.492,0.999718,0.09067406,0
4067,Cu1O6Sr2W1,tetragonal,87,128.509,0.999722,0.090662428,0
4068,Cu1O6Sr2W1,tetragonal,87,128.655,0.999711,0.090558546,0
4069,Cu1O6Sr2W1,tetragonal,87,128.469,0.999716,0.090690112,0
4070,Cu2O12Ta4,tetragonal,136,212.567,1.99669,0.109470333,0
4071,Cu4O20Te8,monoclinic,14,481.88,4.00466,0.096851954,0
4072,Cu12O24Te4,cubic,206,450.368,12.0044,0.310637993,0
4073,Cu12O24Te4,cubic,206,449.646,12.0043,0.311134195,0
4074,Cu12O24Te4,cubic,206,450.521,12.0042,0.310527325,0
4075,Cu4O16Te6,monoclinic,15,393.096,4.0004,0.118600476,0
4076,Cu8O4Ti16,cubic,227,407.433,13.4625,0.385080168,0
4077,Cu12O4Ti12,cubic,227,371.575,7.23616,0.226956859,0
4078,Cu12O4Ti12,cubic,227,371.031,7.24435,0.22754687,0
4079,Cu8O4Ti16,cubic,227,404.847,13.4204,0.386327989,0
4080,Cu2O8U2,monoclinic,14,187.948,2.00088,0.124069483,0
4081,Cu6O16V4,monoclinic,14,312.221,6.0035,0.224090808,0
4082,Cu11O26V6,triclinic,2,514.256,11.0123,0.249563062,0
4083,Cu3O8V2,triclinic,2,162.063,2.99994,0.215729896,0
4084,Cu1O6V2,triclinic,2,160.228,1.00153,0.072846248,0
4085,Cu4O14V4,triclinic,2,280.208,3.99965,0.166350112,0
4086,Cu4O14V4,monoclinic,15,308.128,4.00998,0.151667553,0
4087,Cu1O6V2,monoclinic,12,104.077,1.00073,0.112058239,0
4088,Cu4O14V4,monoclinic,15,307.626,4.00365,0.151675245,0
4089,Cu4O14V4,monoclinic,15,307.317,4.00999,0.152068178,0
4090,Cu24O48W8,cubic,205,974.762,23.9937,0.286866789,0
4091,Cu8O20Y8,orthorhombic,33,484.769,8.02137,0.192839212,0
4092,Cu8O20Y8,orthorhombic,62,510.913,7.99018,0.182259951,0
4093,Cu8O20Y8,orthorhombic,33,484.88,8.02155,0.192799393,0
4094,Cu8O20Y8,orthorhombic,33,485.53,8.02139,0.192537444,0
4095,Cu8O20Y8,orthorhombic,33,485.682,8.02184,0.192487985,0
4096,Cu4P10Sn1,rhombohedral,160,280.751,7.10E-05,2.94726E-06,0
4097,Cu2P4U2,tetragonal,139,139.979,4.32843,0.360370432,0
4098,Cu2P4U2,tetragonal,139,140.755,4.33262,0.358730586,0
4099,Cu2P2U1,hexagonal,164,87.3324,2.00005,0.266899092,0
4100,Cu2P2U1,hexagonal,164,87.3171,2.00003,0.266943189,0
4101,Cu2P2U1,hexagonal,164,86.7442,1.99993,0.268692774,0
4102,Cu4Pd1U1,cubic,216,93.1232,2.60238,0.325682528,0
4103,Cu4Pd1U1,cubic,216,93.1268,2.60264,0.325702475,0
4104,Cu4Pr4,orthorhombic,62,191.949,8.56444,0.519989717,0
4105,Cu4Pr2,orthorhombic,74,120.2,6.04105,0.58571939,0
4106,Cu4Pr2,orthorhombic,74,116.921,5.37175,0.535432723,0
